time,x,y,z,alpha,beta,gamma,u1,w1,h1,u2,w2,h2,u3,w3,h3,u4,w4,h4,ref_x,ref_y,ref_z,ref_theta
11.700000000000031,2.592105473697972,0.2618356848599194,0.3393776231827501,0.0009596408576998407,0.0009726388588320792,0.0024037280110724116,0.19563532963721783,0.03722745391129845,0.001689955792681691,0.19947311669668535,0.3,-0.006741536101031003,0.20232933976914338,0.14099856467217114,0.0014976666011497582,0.2115862167267716,0.10364767134121924,-0.0036027567897961897,2.5988514614227545,0.2747000082069848,0.0,0.13744467859455353
11.750000000000032,2.602374404323336,0.26247239115800547,0.33931961357413537,0.00014191209626829383,0.0009994038818354298,0.0009607802411159635,0.18468778776765554,0.09472869560772633,0.01189760664709171,0.21744399707263978,0.13246025681520202,-0.012306495767874986,0.20127938062462533,0.05543081961175574,-0.0021941467801591674,0.19471972804269705,0.3,-0.007237544592277054,2.60875169799992,0.27610902052636066,0.0,0.14137166941154078
11.800000000000033,2.612506847576827,0.2633749565776109,0.3391591461107479,-0.0007299970773965591,0.0014385893303929206,-6.448849756737838e-05,0.1687972622253696,0.21835269060903004,0.00211180521524922,0.20739967419272412,0.0904977483366355,0.006863994252408148,0.20144287525173935,0.11808148560188436,-0.00038281471795126917,0.19803448903635212,0.3,-0.011613572049362204,2.61864632507592,0.2775569000195796,0.0,0.14529866022852803
11.850000000000033,2.622283161099352,0.2645048278256621,0.33893599428136484,-0.0022487052652411755,0.0026074781271735923,-0.0009208487472927647,0.21682699586158036,0.08010389631146121,0.001782945840614429,0.19966408770385854,0.3,-0.01203733609531636,0.2002499481901174,0.15969730080122557,-0.0026603359927535805,0.2025166824534057,0.25246427504800156,0.011898105536478678,2.628535190063365,0.27904362435854885,0.0,0.14922565104551527
11.900000000000034,2.6320536409388087,0.26583169078448404,0.33898165609786957,-0.0010801358313460676,0.0022735682796693525,-0.0009311991161962276,0.21046939691249286,0.24655379607950584,0.003744141773802586,0.20791690272968613,0.12829340045757828,-0.009681920817718681,0.20317880597576077,0.17964210529127017,0.0030454372689833953,0.19307723390447623,0.14460118714736772,-0.008375530197363866,2.6384181404637235,0.28056917061613984,0.0,0.15315264186250252
11.950000000000035,2.6423488536390067,0.2671728716249191,0.3388506505017975,-0.001212969137585541,0.003225137489574064,-0.0001521674523990717,0.20756613641342653,0.13603983888176585,0.0027018228562973373,0.20596047236166834,0.3,-0.008881077545083363,0.19377888125986922,0.24915734038371506,-0.0059424052952348,0.20894125528509822,-0.2057345885953442,0.018271872217030284,2.6482950238696747,0.2821335152665421,0.0,0.15707963267948977
12.000000000000036,2.6524714539389036,0.26829285391835717,0.33874449651459126,-0.0002687515907119215,0.0023993777858039864,0.0009380441404677768,0.20704051832031123,0.3,-0.002431983918415015,0.20131133915156782,-0.02328875559980931,-0.003941575929825693,0.20309044772742638,0.10078013479759315,-0.009959945647552234,0.19501665243568764,0.3,0.00016457497487451338,2.6581656879674584,0.28373663418562606,0.0,0.161006623496477
12.050000000000036,2.6622199113014533,0.26922166629264094,0.3381900091425193,0.0006741607581152639,0.002518301671111144,0.0011686576974435869,0.20802848002103852,0.19094444384892645,-0.0037797328683850323,0.20385911756005082,0.1947422954220243,0.01449566309727248,0.20829255464686205,0.1648119030335348,0.004648773197957293,0.19516804970770124,0.19528542679526392,-0.01957034501096188,2.6680299805392234,0.2853785026513147,0.0,0.16493361431346426
12.100000000000037,2.6722352509862697,0.2708128349607263,0.33823104359347844,-0.0010760769475060014,0.001981602851400926,0.0017557504829395563,0.19917054015361768,0.3,0.004613991188209169,0.20707084396090142,0.030353414205665237,-0.02010992215681176,0.2034388283779327,0.16138380813606842,-0.004825358367526593,0.19965405877365874,0.20597020264724172,0.023414867795982824,2.6778877494653752,0.28705909534396523,0.0,0.1688606051304515
12.150000000000038,2.6822732370109477,0.2717826196655296,0.33794241184109486,0.0004595371883902571,0.0024298712234711254,0.001585277669302103,0.20371368725795863,0.20031265216640354,-0.004685144232699038,0.2006311554137471,0.3,0.006962300121596494,0.20632522706306577,0.21456980989879776,0.0009709160029048253,0.20147575495854095,-0.06651982552446267,-0.015862636820794185,2.687738842726923,0.28877838634675934,0.0,0.17278759594743875
12.200000000000038,2.6920983200756146,0.27361102418955663,0.3379349656802607,0.00047315524933460635,0.001664476324599212,0.0005995504133452377,0.20303934537590052,-0.02081084096766208,0.024498985930833654,0.21172819069256316,0.21134568155668854,-0.014981046397861571,0.20367219635130082,0.05493292899311038,-0.012129944338523428,0.19619783060121584,0.3,0.01463835544949776,2.6975831084078217,0.2905363491461029,0.0,0.176714586764426
12.250000000000039,2.702032546037059,0.2752240363993348,0.33772218970762446,-0.00010627775003430105,0.0025966281444864277,-8.460239540708217e-05,0.20566370066873876,0.12013047644516568,0.01454521246577789,0.18778063668956133,0.07354917492563598,0.007591889672725633,0.19964487583688117,0.157990369906322,0.0018416799472495385,0.2140043804484936,0.215994385138611,-0.03157609200360491,2.707420394697317,0.2923329566320348,0.0,0.18064157758141325
12.30000000000004,2.7120490055710222,0.276476000619864,0.3376563527152595,-0.0020544135935321654,0.003373563752598418,-0.00014781872961080125,0.1893441425389309,-0.0028123820027356992,0.004612219370808287,0.22858117987855775,0.2934596644649238,-0.023068823053983573,0.20824325180088954,0.23772344999177544,-0.00468804288745397,0.18760062534119834,-0.03925134125005644,0.029590017598681337,2.717250549892285,0.2941681810986452,0.0,0.1845685683984005
12.35000000000004,2.722122280434591,0.2781664848393257,0.33757551504826944,-0.001072756406549359,0.0034430331534561084,-0.0003774724604540277,0.19699136985027926,0.19664006397369818,0.004368176649714615,0.20276487922778835,-0.06527187779107854,0.006570551617473267,0.19716019665988596,-0.018919036641017364,-0.0007720874989242011,0.21920061268041904,0.3,-0.022696380214717003,2.727073422399572,0.29604199424450245,0.0,0.18849555921538774
12.400000000000041,2.732040466001801,0.27998633136630835,0.33710128754866786,-0.002133137663447502,0.004856684032619528,0.00039490085853785615,0.20243441350237296,0.08454698172538624,-0.003978368839352433,0.1992514428250123,0.23663734293840272,-0.008240953176021916,0.20259953206018722,0.13562569092807883,-0.015588176635418002,0.2145079627897447,0.0674446731807008,0.026447990472181795,2.7368888607383326,0.2979543671730899,0.0,0.192422550032375
12.450000000000042,2.741929614941493,0.28137573592979315,0.336987230227621,-0.0012954935721217879,0.002135800755953028,1.709040384393036e-05,0.20670560382607658,0.3,0.013737792765933995,0.21659054920253065,-0.14338343862108757,0.008242775557522886,0.19962284904843677,0.08368152277082183,0.010589343478714494,0.1980913310650761,0.3,-0.027390942901489235,2.7466967135423648,0.29990527039325116,0.0,0.19634954084936224
12.500000000000043,2.7520726407384504,0.28293403176814974,0.33699410817800113,-0.0028912573466527256,0.003522998616372942,-0.0010276050292571841,0.21218697328099423,0.19939066995113258,-0.0027844874385977644,0.19549315703936745,0.16408616222599973,-0.0024765078259098763,0.2011400117714942,0.14602961902657352,-0.011996542146301912,0.20463533028462522,0.21015194675065815,0.01887026030452895,2.756496829562446,0.3018946738196453,0.0,0.20027653166634948
12.550000000000043,2.762161407077934,0.2844353269194174,0.33698875319952026,-0.0014911086108463387,0.0016642786981027134,0.0007270646579558848,0.2246305665242903,0.3,0.0005819763299333633,0.20786454586707112,0.023959120616057938,-0.010586936896774958,0.20133340883020784,0.21780375664763985,-0.00336395284287539,0.20185716735410922,0.23889976422410833,-0.003975820170141512,2.7662890576686636,0.3039225467732104,0.0,0.20420352248333673
12.600000000000044,2.772585357750764,0.28585838158669746,0.33670507324203214,-0.0024701981412505085,0.002328641597682322,0.0012640785832853882,0.191791763559136,0.23661334752038418,-0.010656956419198714,0.20416746144489634,0.18201816365683446,-0.0003643026877893831,0.20227824408673412,0.1866708615840306,0.00010890905108307996,0.19696701445797,0.2753700014681967,-0.009888065673284156,2.776073246852747,0.305988857981637,0.0,0.20813051330032398
12.650000000000045,2.782651591693964,0.287639952122726,0.3362389132831356,-0.0011383802127601281,0.0021810274652927443,0.0015675989587975007,0.1899283997333273,0.22190445507110948,-0.0077992463301933945,0.19116590824036178,0.1487842523862049,-0.012408344547498451,0.19383748817004312,0.17175882632190567,-0.005805427206668887,0.22356348494735484,0.097620950911864,0.003019903738777291,2.785849246230395,0.30809357557985007,0.0,0.21205750411731122
12.700000000000045,2.7917434900412097,0.28968884789590466,0.3364923929005373,0.00020792186585564705,0.0003533821182877273,0.002137263804478282,0.2032848090830111,0.22873052925930953,-0.034837385443408274,0.1807666009503447,0.11601049074723105,-0.026608304664346577,0.20305954240756305,0.1742221430295622,0.012899684676660299,0.21804000943088916,-0.05621325689462106,-0.024309200326498828,2.7956169050436035,0.3102366671105006,0.0,0.21598449493429847
12.750000000000046,2.799836851490789,0.2923479772301949,0.3361259742012371,0.006211917145375653,-0.001938538927385445,0.0046781529629629885,0.2021617217119584,0.06076401383339054,-0.04499892396766641,0.2051931087382859,0.21096322215833344,-0.04207884811858467,0.20444489739990993,0.18448385624024088,0.010885781302409428,0.24586999943142843,-0.17611165083332567,-0.05395390214279919,2.805376072662991,0.312418099524466,0.0,0.21991148575128572
12.800000000000047,2.808263478619506,0.29464706224095705,0.3351638346018625,0.011003156691092761,-0.0031803723641681825,0.007346270714187896,0.22330347245476495,0.16034720381688156,-0.03803108657586949,0.22405504194100506,-0.05194103811335019,-0.04798893738843906,0.1979032861534984,-0.047789846869894737,0.010427904050643965,0.2760656070095924,0.13117523066699188,-0.05701309373176723,2.81512659859012,0.31463783918135996,0.0,0.22383847656827296
12.850000000000048,2.817798768641956,0.2968125409410626,0.33422667505266856,0.016203566216799154,-0.002627576172233653,0.011636186288391982,0.246181113982022,0.13385440246204852,-0.033725303974374565,0.22826648820955955,0.29657988501243,-0.026120518739256415,0.21245306847254986,0.23464552158046148,-0.0009249703682276539,0.25734189296378945,-0.3,-0.05205646357846509,2.8248683324598183,0.316895851850051,0.0,0.2277654673852602
12.900000000000048,2.826202246466036,0.3000055176597832,0.33381058989019236,0.017061840492863824,-0.004913680272706431,0.012307004046423067,0.24436064805304966,0.29953883680778104,0.016141564519953425,0.3,-0.3,-0.05210243019623513,0.22640184199766408,0.11919049156440328,-0.005284192540301946,0.21013048658208927,-0.3,-0.005139342814243768,2.834601124042499,0.31919210270919046,0.0,0.23169245820224746
12.950000000000049,2.834535697384383,0.3038390950460797,0.33431602089878815,0.016872581878603056,-0.007396865453768121,0.012071209393072877,0.21695718067653186,-0.17818900284890543,0.06349294329104663,0.3,-0.17367542260717186,-0.05835092740833443,0.20414580531852008,-0.1516021850214874,0.0032389682262081616,0.24563498905796674,-0.3,0.010465208224829275,2.8443248232464757,0.3215265563477495,0.0,0.2356194490192347
13.00000000000005,2.8425283138823234,0.3059296651819086,0.33539108010108454,0.017272714986329755,-0.00777910429958255,0.011211255369419524,0.20386105420956263,-0.3,0.1,0.3,0.23024226612817336,-0.04481205979123098,0.2104991236660748,0.0980237648500095,0.010042804774886286,0.25385973645201704,-0.3,-0.015896168596333783,2.854039280120278,0.3238991767655652,0.0,0.23954643983622195
13.05000000000005,2.851096467451861,0.3076942839899033,0.3369632841835693,0.012621042982588326,-0.004793408238769779,0.012654966103710436,0.2553161463467053,0.02043086973444902,0.1,0.3,-0.3,-0.03920032185298379,0.22276396111143748,-0.05975654509807685,-0.003157288393926899,0.26397606823390934,-0.13325098518954448,-0.0063238843761905025,2.8637443448549633,0.3263099273738956,0.0,0.2434734306532092
13.100000000000051,2.861207381582553,0.30891118681390217,0.33871296185322686,0.006215210468879401,-0.00244515234038885,0.012892503580376248,0.22305862246372776,0.059466312375129005,0.1,0.3,-0.3,-0.09094987507798472,0.23946186218355625,-0.17578617444867287,0.014994533695844109,0.20345805345525822,0.2923661374102042,0.022805658302968775,2.873439867786428,0.32875877099598405,0.0,0.24740042147019645
13.150000000000052,2.872997239174695,0.31073667247020825,0.33957319148307274,0.004747669121570518,0.0036941639207098715,0.012538070835989075,0.231952046111065,0.046499712462072074,-0.012815359691959696,0.20370214259468547,0.05242700947819774,-0.0005939530958592731,0.2852291464082357,-0.3,-0.029238369841793253,0.1931114162678208,-0.3,0.007360122404940663,2.883125699397714,0.3312456698676326,0.0,0.2513274122871837
13.200000000000053,2.885348648474552,0.31308444036920335,0.33956889304554494,0.0071939826869452635,0.0017317303689088031,0.014925047997426263,0.25870507862696945,0.05384927874238438,0.0007646465543374031,0.10016402508783598,-0.02260390999167959,0.058852821342071406,0.2314740892899136,0.3,-0.04487534656445168,0.23231865980902647,-0.3,0.006845787414347658,2.8928016903213165,0.33377058563778417,0.0,0.2552544031041709
13.250000000000053,2.897222473058939,0.314359904066134,0.33949889878158485,0.00222872716877936,-0.004200521669419757,0.015444885577371559,0.21631279702442424,0.024581048954131157,0.06711595348799768,0.1718815362179677,0.16810133376093456,-0.055784285060572106,0.24111241960483523,0.3,-0.018993278789972427,0.15532921119019932,0.3,0.022672165987320646,2.9024676913414855,0.3363334793691141,0.0,0.25918139392115813
13.300000000000054,2.9084819915047087,0.31668133379295915,0.33953374911846124,0.0007076292604758826,-0.001553609055000514,0.011596757496848997,0.20507084446872378,0.18841958137470924,-0.011064494092425603,0.21092023577040428,-0.05436711988529686,-0.04114570567191083,0.2258246300390105,-0.07041273912285312,-0.00790060212218116,0.1303007757782908,0.3,-0.005167874910671822,2.912123553396528,0.3389343115386307,0.0,0.26310838473814535
13.350000000000055,2.917912712596501,0.31985884866580194,0.3390064191241502,0.0030596718097119766,0.0007061861788589236,0.011830099200767646,0.230486722490582,0.26254189659288146,-0.0564139456756758,0.1911826670549038,-0.3,0.02979784686912427,0.22685163360947486,-0.07141111547037153,-0.03482841300941952,0.14924057265643526,0.3,-0.013360147495986716,2.921769127581106,0.3415730420382844,0.0,0.26703537555513257
13.400000000000055,2.9272868088829798,0.32189215105516117,0.3375156715421378,0.0022404933084531034,-0.0032353902092541117,0.010935921577541922,0.21491401537061222,0.2508626472941498,-0.01752789862089584,0.1466643568983338,-0.23485988638249916,-0.019266542333191833,0.21231166387552602,0.12361472457707401,-0.018927161162795133,0.19616306674109127,0.3,0.0012273211757487766,2.9314042651485335,0.34424963017558674,0.0,0.2709623663721198
13.450000000000056,2.9372550224876717,0.32380896426694067,0.33672457459493577,0.0024924279193150344,-0.005098523735631808,0.007756526361806993,0.2368540847690227,-0.047629457972653666,-0.009509991481966226,0.11834093723179413,0.10863482462535196,-0.05775642137888528,0.2047648899832095,-0.03168303399753232,0.004490812536480716,0.21394407129347537,0.3,-0.040130176533457976,2.94102881751307,0.3469640346742375,0.0,0.274889357189107
13.500000000000057,2.9477520501865007,0.3248808920185159,0.3352267231510048,0.0037970832569714985,-0.001220342231006719,0.005338470231678894,0.16392967370028716,-0.06411735768045387,-0.0036386781353186263,0.16250426127792666,0.258883201313549,-0.1,0.18863343881151598,-0.13563122026533841,0.013712533923395982,0.22823654883299543,0.3,-0.04832603188265906,2.9506426362522116,0.3497162136747614,0.0,0.27881634800609423
13.550000000000058,2.9566350634771266,0.32434383990510074,0.3331335136440111,0.006276987181874451,0.006472073371115393,0.004021963054374322,0.16854926455152675,0.10041219457897133,0.017626435137772553,0.1,-0.12130328096323406,-0.03685796834122117,0.18742325917373096,-0.15742342204535711,-0.011182271453001838,0.3,0.3,-0.1,2.960245573108981,0.3525061247351537,0.0,0.28274333882308145
13.600000000000058,2.964856406648262,0.3237819443370848,0.3309334647599278,0.0009158364510049379,0.016673038926483603,-0.0003014477849203694,0.17776176296508625,0.09429122573864898,-0.03216219984913573,0.11289504499778877,-0.08811295355970028,0.1,0.20306079642489605,-0.12737163065445317,-0.017278969183870795,0.3,0.3,-0.08992591092211838,2.9698374799942124,0.3553337248315345,0.0,0.28667032964006867
13.650000000000059,2.9735955237284593,0.32330127647735324,0.3303727946985691,-0.009285961389641578,0.018397327454346565,-0.010534652859274645,0.1865355313051397,-0.11102271195874117,-0.019824247657882786,0.21650338901800234,0.3,-0.05261670176553708,0.21509490793902591,-0.1667090988905257,-0.009159456457734715,0.28700635426041843,0.3,-0.0199083102936976,2.9794182089888355,0.3581989703588125,0.0,0.2905973204570559
13.70000000000006,2.98433129383798,0.32600933157058976,0.3301655124363348,-0.0034381595824776157,0.014617726511122718,-0.014592546088386296,0.2068615541556889,0.042628339345267774,-0.006677152209894139,0.2703214940930706,0.3,-0.025307620558020705,0.24357998151375143,0.17662933628270405,0.02185737369136413,0.13745693863300296,0.3,-0.1,2.9889876123461576,0.3611018171313571,0.0,0.2945243112740431
13.75000000000006,2.995477475009369,0.32950981108196925,0.32953439821142555,-0.0018607909868656335,0.014822896989723342,-0.011384759944171778,0.2586698633686626,0.3,0.0020610027657305043,0.16894549006700108,-0.26693157225804426,0.05006774747176184,0.22696628895436505,0.25998497071571713,0.0009033050907211945,0.14857650891808902,0.3,-0.061968736904718436,2.9985455424941407,0.3640422203836801,0.0,0.2984513020910303
13.800000000000061,3.0065921984483572,0.3326347307341165,0.32972995804043603,-0.002623490847336211,0.01595650506121211,-0.008099661930605698,0.23047129918534576,0.089857311445076,-0.014011640887609395,0.13318197250467664,0.3,0.02077891843224054,0.2037602974639217,0.3,-0.014156675983379226,0.21685345812909895,0.3,-0.014575112902084034,3.0080918520376785,0.367020134771126,0.0,0.30237829290801754
13.850000000000062,3.017710154833851,0.33471047290435274,0.33020179867636557,-0.0002746212559486834,0.011130906870090143,-0.006790076833068296,0.22762740470010542,0.10929592233181706,0.024455439830484343,0.16423119447031265,0.3,-0.036069765990359125,0.21127621843880284,0.3,-0.015251002739016343,0.17235613188390544,0.3,-0.03377797276103466,3.0176263937608683,0.370035514370571,0.0,0.30630528372500476
13.900000000000063,3.028561814495078,0.3373947670985216,0.33006787522300457,-0.0002530723232783038,0.009780009132739211,-0.004817715834647592,0.18957283884719264,0.3,0.01316958123051656,0.17956189747421974,0.2317231398111718,-0.009630778121711854,0.22111853597898337,0.3,0.008728757910488768,0.14322747243361791,0.3,-0.09176492735557543,3.0271490206292824,0.3730883126811314,0.0,0.310232274541992
13.950000000000063,3.039185015127905,0.34030418156664805,0.32956682002892546,-0.0001480001699154545,0.013622740959036738,-0.0029314605773140064,0.19651720723078697,0.3,-0.01785740396900417,0.15370847934748882,-0.3,0.004376944918719317,0.2025289202052439,0.3,-0.021183591351541447,0.1877103377799958,0.3,-0.02283933401651373,3.036659585792234,0.3761784826248809,0.0,0.3141592653589792
14.000000000000064,3.0493875099309915,0.34302346110074206,0.3284036003922392,0.0014604448677918325,0.01464385888637616,-0.0008274211981454811,0.21169582078110458,0.3,-0.06910874979457177,0.1340060244136204,-0.07444983392492377,0.03938228903928398,0.2139874199612111,0.3,-0.01590918468236863,0.1824367067818623,0.3,-0.03802978162355462,3.0461579425850434,0.37930597654757614,0.0,0.3180862561759664
14.050000000000065,3.0592599036074466,0.34580748958758584,0.326891429800298,0.00376240998197927,0.012826846512981008,0.0015968957068313795,0.2055025765954518,0.3,-0.04894457288027411,0.16634866546427646,0.2975377454755587,0.013801094784506723,0.22867638148465938,0.3,-0.0395441691676938,0.15555972572401144,0.3,0.008830554768985867,3.0556439445312984,0.382470746219392,0.0,0.32201324699295364
14.100000000000065,3.068552797804108,0.3492070623660085,0.3256041339068238,0.006983991478498072,0.00824207176650625,0.0014083836234964613,0.20415651535047913,0.3,-0.020460142119020572,0.17925700284896742,-0.005876597819284138,0.052068500108049046,0.21438307219545327,0.3,-0.006683197738817058,0.17771511685454278,0.3,-0.06352244031368995,3.0651174453451144,0.3856727428356651,0.0,0.32594023780994086
14.150000000000066,3.078331549113024,0.35315052047600765,0.3243698327839629,0.005532756444588996,0.009977382219300219,0.0016582264457849344,0.2048203219677082,0.3,-0.057239743485199134,0.17244140629799715,-0.08456823799008702,0.09005961192087131,0.20820615257626482,0.3,-0.021879650272403846,0.18420075371557137,0.3,-0.011386204571743407,3.07457829893339,0.3889119170176466,0.0,0.3298672286269281
14.200000000000067,3.0873511670189147,0.3573274952580703,0.32381078126568197,0.002877364637843491,0.003917467562684489,0.0030695223237496507,0.19170456952597595,0.3,0.012405892280954262,0.2557861255392348,0.016302092750898806,-0.017507115240724,0.22520741920352175,0.3,-0.009189398896118405,0.15915740470889594,0.3,0.038636039048735,3.0840263593980586,0.39218821881326354,0.0,0.3337942194439153
14.250000000000068,3.096322619881582,0.3594592592973485,0.3244853395168964,0.0019212680241221412,0.0005076592139976546,0.0016807112077984986,0.19574643338154002,0.10467168548185068,0.06062453098214286,0.23149353389965677,0.3,-0.1,0.2184233072351032,0.3,0.018051321246787974,0.1471925532872886,-0.25543973257697095,0.03658994393113358,3.0934614810383407,0.39550159769788923,0.0,0.3377212102609025
14.300000000000068,3.107073168070772,0.3610633227312466,0.3255764284363523,0.0026842437501017123,0.003710141982357569,-0.0023297173915647236,0.19814342887950967,0.05598505328903347,0.03788353892314392,0.25305141538466364,0.3,-0.030563110760587722,0.2087352744844292,0.2105756920912458,0.036055079670120206,0.14559745526649637,0.3,-0.025890813974667866,3.1028835183529884,0.3988520025751225,0.0,0.34164820107788973
14.350000000000069,3.117759469221157,0.36338511147906216,0.32622633642831433,0.0005649474604672824,0.005987231005892703,-0.006305458792043461,0.19989422240717894,0.192655477022594,0.040921668257493854,0.25654550504885965,0.3,-0.043287706286751736,0.19115219645829318,0.07116257409634265,0.024842315707337033,0.17443897662391442,0.3,0.014569286508459135,3.112292326042531,0.4022393817775754,0.0,0.34557519189487695
14.40000000000007,3.128251895946469,0.3657860032219,0.3271621651295161,0.00033850885246214894,0.009316846490835834,-0.007190616103892337,0.20031618782273186,0.29527962956849796,0.021271050784127207,0.2480553153121941,0.25969993561439464,-0.04493238673731941,0.18146993820805557,0.15867925825562643,0.017538329252918115,0.2006486547078389,0.3,0.01907012767384557,3.1216877590115137,0.4056636830676703,0.0,0.3495021827118642
14.45000000000007,3.1373232881586275,0.3685597418321772,0.32740748101598205,0.0022554594336585613,0.011000873337549889,-0.006869289482788593,0.2028550423831812,0.27076876573032144,0.013280444674064452,0.2494681468805181,0.06126586062006873,-0.04072097326606044,0.19287954669363339,0.28973070039790383,0.013343053895585748,0.19502212135970962,-0.06265271515170695,0.012009820985919972,3.1310696723707387,0.40912485363844525,0.0,0.3534291735288514
14.500000000000071,3.147142046559966,0.37174003781573794,0.3278123401975678,0.0024438457282100106,0.012025710259938689,-0.005122119318866778,0.20516938897345935,0.12843978008011037,0.00639981935285755,0.22953488850662318,0.03405827664313164,-0.03179294088415413,0.19361647153931666,0.17108211264386394,0.004967789000048052,0.21824263090398988,0.03068780979361594,0.027407721742477978,3.1404379214394953,0.41262284011436834,0.0,0.3573561643458386
14.550000000000072,3.1571771124439847,0.3750296236634019,0.32803714178635135,0.0043054186172122085,0.01178627916160623,-0.0032024757503509088,0.20944668028378544,0.15192939554268603,-0.0013731612513225716,0.19307171814173954,-0.007128988710225048,-0.009975432763411262,0.19880516220519653,0.21744811438420508,0.0019225378551442213,0.22228519393913826,-0.078836826598655,-0.001468828256985754,3.149792361747794,0.4161575885521609,0.0,0.36128315516282583
14.600000000000072,3.167641105538062,0.37903998502481495,0.3277850406351116,0.006359531365536504,0.012662362059385897,-0.0019561567955760323,0.2060354360236634,0.18059409320016673,-0.004583675845593195,0.17652873720741968,-0.23588244830700777,0.021400600889742112,0.20700538019213924,0.10187687155504246,-0.008223194891735598,0.1940604962889905,0.21534461225070672,-0.00527778377036699,3.1591328490385933,0.41972904444162934,0.0,0.36521014597981305
14.650000000000073,3.1782620796763985,0.3832555788590783,0.3276708319332751,0.004311918234809317,0.010650451135182074,-0.0010876757775656748,0.1890089590500193,0.199406682053895,-0.004218417081510703,0.18615748787486586,-0.09773606960556805,0.019045098792125223,0.20701190863542246,0.12468762788069299,-0.014698958016135778,0.164614672194599,0.017416345621416612,0.015024120618898549,3.168459239270024,0.42333715270650574,0.0,0.36913713679680027
14.700000000000074,3.188355537382926,0.386699981837053,0.32721567200758106,-0.00024170609303877304,0.01013888260792467,-0.002261036338328403,0.1817141285962925,0.20531147383852716,-0.00035899716612000643,0.20950840518547975,-0.2030530756882578,0.013435553381380052,0.1932801882870356,0.05470897026406098,-0.01590596046907139,0.16569584887241773,0.3,0.05147240262195621,3.177771388617612,0.42698185770529723,0.0,0.3730641276137875
14.750000000000075,3.197820313928428,0.3891576245115508,0.3264893997469459,-0.002651117695916064,0.011019821411424126,-0.005656590760170693,0.18777703397492,-0.02036183997449381,-0.0024951303712192757,0.22072734182348908,0.28625818787071955,-0.003998269919633715,0.17805226370261432,-0.007070982982240549,-0.004280291532040556,0.20932338464913783,0.3,0.07246039546997787,3.1870691534764948,0.430663103232144,0.0,0.3769911184307747
14.800000000000075,3.20651038863042,0.39091534670247247,0.3258191307865047,-0.005061404107462506,0.011480515610416384,-0.010436687818151179,0.18685859414892173,0.050855386451388485,0.017283849602385958,0.2654648234523001,0.3,-0.03667436853341948,0.17774527386206218,-0.01680557141165334,0.0033780481313282484,0.2054479646335737,0.3,0.1,3.1963523904636357,0.4343808325176861,0.0,0.3809181092477619
14.850000000000076,3.2154435706992017,0.39328705798622415,0.32495780637945093,-0.005636641219245198,0.01579821522869447,-0.014096076638399489,0.2050320963016412,0.09900705041588126,-0.006639899531937964,0.2616182324501682,0.2436667473053523,-0.003955841133860785,0.19625408772244768,-0.04989570123124572,-0.019967438550239122,0.19803376135947295,0.3,0.1,3.205620956420037,0.43813498822993896,0.0,0.38484510006474915
14.900000000000077,3.225396478655297,0.3972126757242109,0.32430758433384094,-0.006550938435338468,0.01638642154270745,-0.0130214071037646,0.2272918882437501,0.3,-0.017976992813218497,0.18868807573251073,-0.3,0.009223478913314709,0.19473885068539715,0.04581250614941105,-0.008175064548674602,0.24372364527215828,0.3,0.1,3.2148747084129456,0.4419255124751773,0.0,0.38877209088173637
14.950000000000077,3.2351329057392184,0.4010377490822015,0.3238389688002959,-0.00630311127507855,0.014291710968265562,-0.011112436958523302,0.21024486206391557,0.12402231164449606,-0.03559650893910038,0.18705213146772057,0.2266602707175799,0.0031936053091767835,0.18535915863047925,0.20611475457378453,0.028477936491499323,0.2512814880973004,-0.21538150222415073,0.059776355379084774,3.2241135037380584,0.4457523467988282,0.0,0.3926990816987236
15.000000000000078,3.2441226515489716,0.4042036186495248,0.32536487113222085,0.002214632049500989,0.00643103438318012,-0.012531503687882141,0.184308125115433,0.03414618192263641,0.030376076447438605,0.23551714371564636,0.23539053106628582,0.024997220338462973,0.19285676987067216,0.3,0.0396217274333398,0.22107770486268824,-0.3,-0.1,3.233337199921723,0.44961543218637234,0.0,0.3966260725157108
15.050000000000079,3.254218873888506,0.40749879451655174,0.3259411598382974,0.0016882648947340085,0.010045591615528088,-0.01350169045384955,0.20631250894962017,0.23793055995125256,0.02043272128813342,0.19884644097731224,-0.27178086074230956,0.005926697469424362,0.19761100183630323,0.24885626503736294,-0.002745275344848072,0.22695503096353584,0.0402989996521597,-0.024086782740686093,3.2425456547231333,0.45351470906425423,0.0,0.400553063332698
15.10000000000008,3.2643522216939536,0.4107115128264308,0.3267533507014437,-0.0014475371833394374,0.008140332562885823,-0.012187005643256246,0.20747955204843455,0.09924753969927402,-0.0026965690818636402,0.20419501257870465,0.24539462407076007,-0.00487244720154309,0.2022655920352431,0.3,-0.009293988634163974,0.2178196352752709,-0.3,-0.02249174002649551,3.251738726136525,0.45745011730080076,0.0,0.40448005414968524
15.15000000000008,3.274066894330712,0.414203849506397,0.32633156695701915,0.0003902749445539965,0.008680101091899792,-0.01302720264948657,0.19667736915546463,0.14852529424215016,-0.002348150140995632,0.20352368381407654,-0.04142068810113079,0.017180523008639023,0.19703769027151605,0.07723379692737249,-0.044669606566570666,0.24297139003288737,-0.03811204137273079,-0.025658984667356572,3.260916272393365,0.46142159620714857,0.0,0.40840704496667246
